N,iteration,monomers,imines,aldehydes
76200,2,76200,226868,1732
76200,4,76200,226853,1747
76200,8,76200,226869,1731
76200,9,76200,226816,1784
76200,10,76200,226892,1708
76200,3,76200,226869,1731
68300,9,68300,203221,1679
68300,1,68300,203242,1658
68300,8,68300,203279,1621
68300,7,68300,203254,1646
68300,3,68300,203261,1639
68300,6,68300,203246,1654
68300,5,68300,203239,1661
68300,2,68300,203231,1669
68300,10,68300,203224,1676
68300,4,68300,203253,1647
75200,4,75200,223892,1708
75200,1,75200,223916,1684
75200,5,75200,223871,1729
75200,2,75200,223868,1732
75200,6,75200,223876,1724
75200,8,75200,223894,1706
75200,9,75200,223874,1726
75200,10,75200,223904,1696
75200,7,75200,223929,1671
75200,3,75200,223912,1688
70300,6,70300,209184,1716
70300,1,70300,209288,1612
70300,3,70300,209223,1677
70300,9,70300,209238,1662
70300,5,70300,209262,1638
70300,4,70300,209268,1632
70300,2,70300,209266,1634
70300,7,70300,209235,1665
70300,10,70300,209212,1688
70300,8,70300,209214,1686
63400,2,63400,188620,1580
63400,4,63400,188656,1544
63400,9,63400,188582,1618
63400,5,63400,188691,1509
63400,3,63400,188658,1542
63400,8,63400,188714,1486
63400,1,63400,188642,1558
63400,10,63400,188641,1559
63400,7,63400,188582,1618
63400,6,63400,188584,1616
71300,2,71300,212243,1657
71300,7,71300,212243,1657
71300,1,71300,212204,1696
71300,6,71300,212218,1682
71300,9,71300,212265,1635
71300,10,71300,212256,1644
71300,4,71300,212185,1715
71300,8,71300,212280,1620
71300,3,71300,212199,1701
71300,5,71300,212186,1714
78200,3,78200,232865,1735
78200,10,78200,232902,1698
78200,8,78200,232910,1690
78200,9,78200,232832,1768
78200,4,78200,232947,1653
78200,5,78200,232867,1733
78200,1,78200,232846,1754
78200,7,78200,232866,1734
78200,6,78200,232902,1698
78200,2,78200,232849,1751
77200,8,77200,229913,1687
77200,6,77200,229842,1758
77200,9,77200,229891,1709
77200,7,77200,229834,1766
77200,4,77200,229826,1774
77200,5,77200,229853,1747
77200,3,77200,229850,1750
77200,10,77200,229885,1715
77200,1,77200,229826,1774
77200,2,77200,229870,1730
69300,5,69300,206239,1661
69300,3,69300,206305,1595
69300,6,69300,206233,1667
69300,8,69300,206254,1646
69300,7,69300,206258,1642
69300,9,69300,206284,1616
69300,2,69300,206258,1642
69300,1,69300,206212,1688
69300,4,69300,206276,1624
69300,10,69300,206229,1671
80200,10,80200,238783,1817
80200,6,80200,238851,1749
80200,5,80200,238866,1734
80200,1,80200,238798,1802
80200,2,80200,238810,1790
80200,7,80200,238734,1866
80200,3,80200,238863,1737
80200,8,80200,238854,1746
80200,9,80200,238808,1792
80200,4,80200,238803,1797
67400,1,67400,200593,1607
67400,6,67400,200605,1595
67400,2,67400,200614,1586
67400,7,67400,200634,1566
67400,10,67400,200567,1633
67400,4,67400,200562,1638
67400,5,67400,200572,1628
67400,3,67400,200504,1696
67400,9,67400,200543,1657
67400,8,67400,200591,1609
81200,1,81200,241786,1814
81200,5,81200,241824,1776
81200,8,81200,241830,1770
81200,2,81200,241830,1770
81200,7,81200,241845,1755
81200,9,81200,241824,1776
81200,10,81200,241799,1801
81200,3,81200,241842,1758
81200,4,81200,241856,1744
81200,6,81200,241830,1770
65400,2,65400,194588,1612
65400,7,65400,194605,1595
65400,4,65400,194668,1532
65400,1,65400,194567,1633
65400,9,65400,194605,1595
65400,3,65400,194570,1630
65400,6,65400,194621,1579
65400,8,65400,194591,1609
65400,5,65400,194644,1556
65400,10,65400,194668,1532
72300,10,72300,215258,1642
72300,9,72300,215183,1717
72300,2,72300,215279,1621
72300,8,72300,215202,1698
72300,5,72300,215199,1701
72300,6,72300,215180,1720
72300,7,72300,215208,1692
72300,3,72300,215191,1709
72300,1,72300,215207,1693
72300,4,72300,215199,1701
73300,8,73300,218176,1724
73300,3,73300,218221,1679
73300,6,73300,218194,1706
73300,2,73300,218247,1653
73300,5,73300,218215,1685
73300,1,73300,218219,1681
73300,10,73300,218233,1667
73300,4,73300,218185,1715
73300,7,73300,218142,1758
73300,9,73300,218248,1652
64500,5,64500,191905,1595
64500,6,64500,191870,1630
64500,8,64500,191893,1607
64500,10,64500,191889,1611
64500,3,64500,191917,1583
64500,1,64500,191972,1528
64500,9,64500,191909,1591
64500,7,64500,191893,1607
64500,2,64500,191892,1608
64500,4,64500,191957,1543
79200,4,79200,235847,1753
79200,5,79200,235881,1719
79200,10,79200,235885,1715
79200,6,79200,235902,1698
79200,2,79200,235830,1770
79200,7,79200,235862,1738
79200,9,79200,235843,1757
79200,3,79200,235881,1719
79200,1,79200,235838,1762
79200,8,79200,235845,1755
66400,6,66400,197613,1587
66400,4,66400,197576,1624
66400,3,66400,197577,1623
66400,7,66400,197571,1629
66400,10,66400,197599,1601
66400,5,66400,197536,1664
66400,9,66400,197610,1590
66400,8,66400,197604,1596
66400,2,66400,197613,1587
66400,1,66400,197583,1617
68400,3,68400,203575,1625
68400,7,68400,203574,1626
68400,6,68400,203564,1636
68400,9,68400,203515,1685
68400,2,68400,203546,1654
68400,8,68400,203623,1577
68400,10,68400,203602,1598
68400,5,68400,203576,1624
68400,1,68400,203513,1687
68400,4,68400,203584,1616
74300,10,74300,221260,1640
74300,6,74300,221314,1586
74300,2,74300,221194,1706
74300,5,74300,221203,1697
74300,3,74300,221189,1711
74300,9,74300,221181,1719
74300,7,74300,221216,1684
74300,4,74300,221173,1727
74300,1,74300,221195,1705
74300,8,74300,221250,1650
63500,5,63500,188958,1542
63500,7,63500,188932,1568
63500,6,63500,188956,1544
63500,9,63500,188869,1631
63500,10,63500,188889,1611
63500,2,63500,188930,1570
63500,4,63500,188879,1621
63500,8,63500,188913,1587
63500,1,63500,188978,1522
63500,3,63500,188941,1559
82200,3,82200,244820,1780
82200,4,82200,244817,1783
82200,9,82200,244843,1757
82200,6,82200,244821,1779
82200,8,82200,244823,1777
82200,5,82200,244840,1760
82200,7,82200,244833,1767
82200,2,82200,244786,1814
82200,1,82200,244769,1831
82200,10,82200,244736,1864
76300,8,76300,227204,1696
76300,6,76300,227186,1714
76300,3,76300,227205,1695
76300,4,76300,227154,1746
76300,1,76300,227133,1767
76300,2,76300,227127,1773
76300,9,76300,227202,1698
76300,10,76300,227207,1693
76300,5,76300,227218,1682
76300,7,76300,227163,1737
71400,10,71400,212521,1679
71400,8,71400,212576,1624
71400,3,71400,212558,1642
71400,1,71400,212508,1692
71400,4,71400,212560,1640
71400,2,71400,212508,1692
71400,5,71400,212573,1627
71400,9,71400,212531,1669
71400,6,71400,212536,1664
71400,7,71400,212525,1675
70400,8,70400,209636,1564
70400,3,70400,209559,1641
70400,4,70400,209540,1660
70400,10,70400,209618,1582
70400,7,70400,209573,1627
70400,9,70400,209605,1595
70400,5,70400,209549,1651
70400,1,70400,209533,1667
70400,6,70400,209550,1650
70400,2,70400,209556,1644
75300,7,75300,224199,1701
75300,1,75300,224205,1695
75300,4,75300,224178,1722
75300,3,75300,224192,1708
75300,2,75300,224246,1654
75300,6,75300,224225,1675
75300,10,75300,224222,1678
75300,5,75300,224214,1686
75300,8,75300,224239,1661
75300,9,75300,224203,1697
69400,9,69400,206614,1586
69400,6,69400,206508,1692
69400,8,69400,206568,1632
69400,7,69400,206593,1607
69400,5,69400,206516,1684
69400,2,69400,206594,1606
69400,4,69400,206562,1638
69400,1,69400,206510,1690
69400,10,69400,206562,1638
69400,3,69400,206563,1637
64600,8,64600,192262,1538
64600,6,64600,192230,1570
64600,1,64600,192252,1548
64600,4,64600,192151,1649
64600,2,64600,192236,1564
64600,3,64600,192231,1569
64600,7,64600,192242,1558
64600,9,64600,192265,1535
64600,10,64600,192216,1584
64600,5,64600,192213,1587
67500,5,67500,200895,1605
67500,7,67500,200830,1670
67500,10,67500,200919,1581
67500,2,67500,200871,1629
67500,6,67500,200899,1601
67500,1,67500,200900,1600
67500,9,67500,200893,1607
67500,4,67500,200826,1674
67500,3,67500,200884,1616
67500,8,67500,200849,1651
65500,3,65500,194903,1597
65500,5,65500,194924,1576
65500,9,65500,194941,1559
65500,8,65500,194913,1587
65500,7,65500,194868,1632
65500,6,65500,194940,1560
65500,4,65500,194930,1570
65500,1,65500,194885,1615
65500,2,65500,194916,1584
65500,10,65500,194869,1631
78300,5,78300,233215,1685
78300,1,78300,233171,1729
78300,2,78300,233104,1796
78300,7,78300,233039,1861
78300,4,78300,233125,1775
78300,10,78300,233085,1815
78300,3,78300,233142,1758
78300,9,78300,233103,1797
78300,6,78300,233121,1779
78300,8,78300,233158,1742
77300,4,77300,230136,1764
77300,10,77300,230165,1735
77300,8,77300,230216,1684
77300,6,77300,230200,1700
77300,7,77300,230131,1769
77300,1,77300,230131,1769
77300,9,77300,230226,1674
77300,5,77300,230128,1772
77300,3,77300,230246,1654
77300,2,77300,230115,1785
66500,4,66500,197896,1604
66500,9,66500,197895,1605
66500,2,66500,197824,1676
66500,7,66500,197880,1620
66500,8,66500,197918,1582
66500,6,66500,197848,1652
66500,1,66500,197894,1606
66500,10,66500,197856,1644
66500,5,66500,197935,1565
66500,3,66500,197889,1611
73400,3,73400,218541,1659
73400,2,73400,218499,1701
73400,1,73400,218516,1684
73400,9,73400,218537,1663
73400,4,73400,218537,1663
73400,10,73400,218542,1658
73400,5,73400,218519,1681
73400,8,73400,218511,1689
73400,6,73400,218539,1661
73400,7,73400,218570,1630
72400,4,72400,215493,1707
72400,9,72400,215524,1676
72400,8,72400,215594,1606
72400,10,72400,215454,1746
72400,6,72400,215559,1641
72400,2,72400,215454,1746
72400,3,72400,215510,1690
72400,7,72400,215520,1680
72400,1,72400,215512,1688
72400,5,72400,215488,1712
63600,8,63600,189239,1561
63600,5,63600,189250,1550
63600,1,63600,189254,1546
63600,6,63600,189247,1553
63600,2,63600,189232,1568
63600,10,63600,189192,1608
63600,4,63600,189288,1512
63600,3,63600,189228,1572
63600,7,63600,189250,1550
63600,9,63600,189186,1614
68500,9,68500,203875,1625
68500,6,68500,203797,1703
68500,1,68500,203860,1640
68500,5,68500,203909,1591
68500,7,68500,203897,1603
68500,2,68500,203798,1702
68500,8,68500,203868,1632
68500,3,68500,203887,1613
68500,10,68500,203868,1632
68500,4,68500,203872,1628
80300,5,80300,239107,1793
80300,8,80300,239151,1749
80300,2,80300,239176,1724
80300,9,80300,239138,1762
80300,3,80300,239136,1764
80300,1,80300,239142,1758
80300,7,80300,239151,1749
80300,4,80300,239195,1705
80300,6,80300,239137,1763
80300,10,80300,239137,1763
74400,8,74400,221544,1656
74400,9,74400,221505,1695
74400,2,74400,221556,1644
74400,5,74400,221465,1735
74400,10,74400,221453,1747
74400,6,74400,221519,1681
74400,1,74400,221458,1742
74400,4,74400,221459,1741
74400,3,74400,221465,1735
74400,7,74400,221467,1733
71500,3,71500,212817,1683
71500,10,71500,212876,1624
71500,8,71500,212772,1728
71500,5,71500,212838,1662
71500,9,71500,212763,1737
71500,4,71500,212835,1665
71500,1,71500,212849,1651
71500,7,71500,212858,1642
71500,2,71500,212820,1680
71500,6,71500,212835,1665
79300,1,79300,236180,1720
79300,3,79300,236104,1796
79300,4,79300,236127,1773
79300,10,79300,236126,1774
79300,8,79300,236156,1744
79300,7,79300,236186,1714
79300,5,79300,236116,1784
79300,9,79300,236113,1787
79300,6,79300,236133,1767
79300,2,79300,236128,1772
70500,1,70500,209854,1646
70500,2,70500,209905,1595
70500,8,70500,209812,1688
70500,3,70500,209843,1657
70500,5,70500,209831,1669
70500,6,70500,209875,1625
70500,7,70500,209826,1674
70500,4,70500,209820,1680
70500,9,70500,209884,1616
70500,10,70500,209829,1671
69500,7,69500,206853,1647
69500,5,69500,206916,1584
69500,8,69500,206870,1630
69500,4,69500,206846,1654
69500,3,69500,206833,1667
69500,9,69500,206925,1575
69500,2,69500,206829,1671
69500,1,69500,206869,1631
69500,10,69500,206839,1661
69500,6,69500,206837,1663
64700,4,64700,192522,1578
64700,2,64700,192533,1567
64700,10,64700,192499,1601
64700,6,64700,192492,1608
64700,1,64700,192492,1608
64700,7,64700,192509,1591
64700,8,64700,192468,1632
64700,5,64700,192486,1614
64700,9,64700,192459,1641
64700,3,64700,192509,1591
81300,5,81300,242125,1775
81300,9,81300,242151,1749
81300,2,81300,242156,1744
81300,8,81300,242074,1826
81300,6,81300,242174,1726
81300,7,81300,242153,1747
81300,1,81300,242136,1764
81300,10,81300,242111,1789
81300,3,81300,242187,1713
81300,4,81300,242124,1776
76400,6,76400,227526,1674
76400,4,76400,227523,1677
76400,10,76400,227511,1689
76400,9,76400,227471,1729
76400,1,76400,227484,1716
76400,2,76400,227428,1772
76400,8,76400,227462,1738
76400,5,76400,227506,1694
76400,7,76400,227406,1794
76400,3,76400,227418,1782
65600,4,65600,195221,1579
65600,7,65600,195241,1559
65600,3,65600,195209,1591
65600,6,65600,195210,1590
65600,1,65600,195196,1604
65600,5,65600,195242,1558
65600,9,65600,195255,1545
65600,8,65600,195205,1595
65600,2,65600,195184,1616
65600,10,65600,195225,1575
67600,9,67600,201157,1643
67600,5,67600,201207,1593
67600,1,67600,201156,1644
67600,10,67600,201186,1614
67600,6,67600,201204,1596
67600,4,67600,201181,1619
67600,7,67600,201220,1580
67600,2,67600,201149,1651
67600,3,67600,201160,1640
67600,8,67600,201180,1620
75400,6,75400,224500,1700
75400,4,75400,224399,1801
75400,10,75400,224497,1703
75400,9,75400,224503,1697
75400,1,75400,224405,1795
75400,2,75400,224488,1712
75400,8,75400,224489,1711
75400,7,75400,224426,1774
75400,5,75400,224485,1715
75400,3,75400,224476,1724
82300,6,82300,245032,1868
82300,4,82300,245101,1799
82300,3,82300,245106,1794
82300,9,82300,245178,1722
82300,8,82300,245152,1748
82300,2,82300,245206,1694
82300,1,82300,245116,1784
82300,10,82300,245118,1782
82300,5,82300,245070,1830
82300,7,82300,245085,1815
63700,2,63700,189593,1507
63700,1,63700,189521,1579
63700,10,63700,189528,1572
63700,7,63700,189527,1573
63700,4,63700,189540,1560
63700,8,63700,189567,1533
63700,9,63700,189491,1609
63700,5,63700,189532,1568
63700,3,63700,189507,1593
63700,6,63700,189477,1623
66600,2,66600,198170,1630
66600,4,66600,198229,1571
66600,5,66600,198212,1588
66600,6,66600,198160,1640
66600,8,66600,198191,1609
66600,1,66600,198184,1616
66600,9,66600,198181,1619
66600,10,66600,198189,1611
66600,3,66600,198161,1639
66600,7,66600,198214,1586
78400,3,78400,233443,1757
78400,7,78400,233458,1742
78400,8,78400,233486,1714
78400,4,78400,233423,1777
78400,2,78400,233532,1668
78400,9,78400,233477,1723
78400,10,78400,233485,1715
78400,1,78400,233389,1811
78400,6,78400,233420,1780
78400,5,78400,233397,1803
73500,2,73500,218811,1689
73500,5,73500,218732,1768
73500,9,73500,218829,1671
73500,4,73500,218789,1711
73500,7,73500,218840,1660
73500,8,73500,218803,1697
73500,3,73500,218862,1638
73500,10,73500,218768,1732
73500,6,73500,218761,1739
73500,1,73500,218764,1736
77400,2,77400,230451,1749
77400,3,77400,230456,1744
77400,10,77400,230494,1706
77400,7,77400,230470,1730
77400,4,77400,230482,1718
77400,6,77400,230488,1712
77400,1,77400,230485,1715
77400,8,77400,230477,1723
77400,5,77400,230445,1755
77400,9,77400,230494,1706
72500,5,72500,215802,1698
72500,10,72500,215836,1664
72500,1,72500,215801,1699
72500,2,72500,215796,1704
72500,4,72500,215791,1709
72500,7,72500,215825,1675
72500,8,72500,215780,1720
72500,3,72500,215807,1693
72500,6,72500,215788,1712
72500,9,72500,215836,1664
68600,1,68600,204257,1543
68600,4,68600,204155,1645
68600,5,68600,204198,1602
68600,8,68600,204144,1656
68600,2,68600,204113,1687
68600,3,68600,204165,1635
68600,10,68600,204204,1596
68600,7,68600,204210,1590
68600,9,68600,204136,1664
68600,6,68600,204180,1620
64800,3,64800,192832,1568
64800,7,64800,192811,1589
64800,6,64800,192777,1623
64800,5,64800,192807,1593
64800,8,64800,192827,1573
64800,2,64800,192793,1607
64800,1,64800,192763,1637
64800,4,64800,192824,1576
64800,9,64800,192832,1568
64800,10,64800,192771,1629
71600,4,71600,213099,1701
71600,8,71600,213151,1649
71600,9,71600,213161,1639
71600,1,71600,213130,1670
71600,7,71600,213062,1738
71600,6,71600,213080,1720
71600,5,71600,213146,1654
71600,10,71600,213212,1588
71600,3,71600,213108,1692
71600,2,71600,213090,1710
69600,7,69600,207155,1645
69600,3,69600,207185,1615
69600,8,69600,207156,1644
69600,4,69600,207135,1665
69600,1,69600,207168,1632
69600,10,69600,207176,1624
69600,9,69600,207238,1562
69600,2,69600,207106,1694
69600,6,69600,207203,1597
69600,5,69600,207119,1681
74500,1,74500,221807,1693
74500,3,74500,221788,1712
74500,10,74500,221803,1697
74500,4,74500,221835,1665
74500,9,74500,221822,1678
74500,8,74500,221787,1713
74500,2,74500,221818,1682
74500,6,74500,221821,1679
74500,5,74500,221747,1753
74500,7,74500,221725,1775
70600,2,70600,210073,1727
70600,3,70600,210118,1682
70600,8,70600,210142,1658
70600,9,70600,210156,1644
70600,7,70600,210139,1661
70600,6,70600,210189,1611
70600,5,70600,210139,1661
70600,1,70600,210134,1666
70600,10,70600,210177,1623
70600,4,70600,210186,1614
80400,8,80400,239378,1822
80400,9,80400,239444,1756
80400,10,80400,239428,1772
80400,2,80400,239412,1788
80400,3,80400,239450,1750
80400,4,80400,239477,1723
80400,1,80400,239425,1775
80400,6,80400,239482,1718
80400,7,80400,239447,1753
80400,5,80400,239414,1786
65700,1,65700,195555,1545
65700,2,65700,195461,1639
65700,7,65700,195533,1567
65700,8,65700,195387,1713
65700,4,65700,195502,1598
65700,9,65700,195483,1617
65700,6,65700,195538,1562
65700,3,65700,195542,1558
65700,5,65700,195497,1603
65700,10,65700,195518,1582
67700,4,67700,201464,1636
67700,9,67700,201509,1591
67700,1,67700,201481,1619
67700,3,67700,201382,1718
67700,2,67700,201466,1634
67700,5,67700,201470,1630
67700,7,67700,201463,1637
67700,8,67700,201533,1567
67700,6,67700,201459,1641
67700,10,67700,201438,1662
63800,10,63800,189783,1617
63800,7,63800,189778,1622
63800,2,63800,189813,1587
63800,6,63800,189820,1580
63800,8,63800,189809,1591
63800,4,63800,189838,1562
63800,5,63800,189845,1555
63800,1,63800,189736,1664
63800,9,63800,189836,1564
63800,3,63800,189830,1570
66700,3,66700,198513,1587
66700,5,66700,198423,1677
66700,1,66700,198531,1569
66700,9,66700,198470,1630
66700,7,66700,198489,1611
66700,8,66700,198531,1569
66700,4,66700,198510,1590
66700,10,66700,198481,1619
66700,2,66700,198527,1573
66700,6,66700,198488,1612
76500,10,76500,227761,1739
76500,6,76500,227802,1698
76500,8,76500,227753,1747
76500,2,76500,227731,1769
76500,9,76500,227813,1687
76500,4,76500,227754,1746
76500,7,76500,227780,1720
76500,5,76500,227799,1701
76500,1,76500,227800,1700
76500,3,76500,227800,1700
81400,9,81400,242399,1801
81400,6,81400,242450,1750
81400,3,81400,242404,1796
81400,8,81400,242436,1764
81400,10,81400,242397,1803
81400,7,81400,242406,1794
81400,2,81400,242404,1796
81400,4,81400,242392,1808
81400,1,81400,242356,1844
81400,5,81400,242410,1790
79400,7,79400,236474,1726
79400,8,79400,236484,1716
79400,1,79400,236431,1769
79400,10,79400,236413,1787
79400,3,79400,236422,1778
79400,9,79400,236444,1756
79400,4,79400,236451,1749
79400,6,79400,236443,1757
79400,5,79400,236397,1803
79400,2,79400,236452,1748
75500,8,75500,224839,1661
75500,10,75500,224762,1738
75500,3,75500,224755,1745
75500,6,75500,224764,1736
75500,1,75500,224783,1717
75500,9,75500,224801,1699
75500,2,75500,224788,1712
75500,7,75500,224752,1748
75500,5,75500,224779,1721
75500,4,75500,224768,1732
64900,8,64900,193099,1601
64900,10,64900,193082,1618
64900,5,64900,193146,1554
64900,1,64900,193100,1600
64900,3,64900,193154,1546
64900,2,64900,193075,1625
64900,9,64900,193095,1605
64900,7,64900,193076,1624
64900,6,64900,193133,1567
64900,4,64900,193107,1593
68700,5,68700,204515,1585
68700,2,68700,204451,1649
68700,7,68700,204478,1622
68700,8,68700,204506,1594
68700,6,68700,204412,1688
68700,3,68700,204416,1684
68700,9,68700,204490,1610
68700,1,68700,204499,1601
68700,10,68700,204438,1662
68700,4,68700,204452,1648
73600,1,73600,219130,1670
73600,8,73600,219074,1726
73600,6,73600,219067,1733
73600,5,73600,219076,1724
73600,4,73600,219110,1690
73600,9,73600,219047,1753
73600,10,73600,219040,1760
73600,2,73600,219122,1678
73600,7,73600,219116,1684
73600,3,73600,219101,1699
71700,9,71700,213407,1693
71700,6,71700,213431,1669
71700,7,71700,213475,1625
71700,1,71700,213409,1691
71700,4,71700,213422,1678
71700,8,71700,213433,1667
71700,10,71700,213437,1663
71700,3,71700,213401,1699
71700,2,71700,213405,1695
71700,5,71700,213431,1669
72600,10,72600,216141,1659
72600,6,72600,216108,1692
72600,8,72600,216104,1696
72600,2,72600,216089,1711
72600,7,72600,216111,1689
72600,1,72600,216163,1637
72600,3,72600,216083,1717
72600,4,72600,216090,1710
72600,5,72600,216105,1695
72600,9,72600,216127,1673
82400,6,82400,245437,1763
82400,5,82400,245392,1808
82400,4,82400,245364,1836
82400,9,82400,245449,1751
82400,8,82400,245306,1894
82400,2,82400,245348,1852
82400,10,82400,245409,1791
82400,3,82400,245372,1828
82400,1,82400,245349,1851
82400,7,82400,245450,1750
78500,4,78500,233857,1643
78500,10,78500,233769,1731
78500,2,78500,233726,1774
78500,1,78500,233711,1789
78500,7,78500,233743,1757
78500,8,78500,233767,1733
78500,3,78500,233727,1773
78500,6,78500,233761,1739
78500,5,78500,233733,1767
78500,9,78500,233747,1753
69700,10,69700,207439,1661
69700,3,69700,207408,1692
69700,8,69700,207468,1632
69700,5,69700,207483,1617
69700,7,69700,207440,1660
69700,6,69700,207454,1646
69700,1,69700,207440,1660
69700,9,69700,207421,1679
69700,4,69700,207396,1704
69700,2,69700,207429,1671
77500,6,77500,230740,1760
77500,8,77500,230777,1723
77500,2,77500,230739,1761
77500,5,77500,230709,1791
77500,9,77500,230754,1746
77500,3,77500,230796,1704
77500,10,77500,230761,1739
77500,7,77500,230708,1792
77500,1,77500,230798,1702
77500,4,77500,230809,1691
63900,8,63900,190141,1559
63900,3,63900,190212,1488
63900,4,63900,190092,1608
63900,1,63900,190135,1565
63900,7,63900,190146,1554
63900,5,63900,190168,1532
63900,10,63900,190111,1589
63900,6,63900,190156,1544
63900,2,63900,190158,1542
63900,9,63900,190132,1568
65800,1,65800,195814,1586
65800,2,65800,195804,1596
65800,5,65800,195781,1619
65800,6,65800,195807,1593
65800,7,65800,195798,1602
65800,9,65800,195811,1589
65800,3,65800,195801,1599
65800,4,65800,195797,1603
65800,10,65800,195741,1659
65800,8,65800,195804,1596
70700,2,70700,210422,1678
70700,10,70700,210484,1616
70700,6,70700,210480,1620
70700,1,70700,210465,1635
70700,5,70700,210433,1667
70700,3,70700,210421,1679
70700,9,70700,210458,1642
70700,4,70700,210460,1640
70700,8,70700,210480,1620
70700,7,70700,210484,1616
67800,2,67800,201760,1640
67800,4,67800,201798,1602
67800,5,67800,201809,1591
67800,9,67800,201756,1644
67800,6,67800,201811,1589
67800,1,67800,201738,1662
67800,7,67800,201771,1629
67800,10,67800,201805,1595
67800,3,67800,201818,1582
67800,8,67800,201834,1566
74600,2,74600,222093,1707
74600,10,74600,222109,1691
74600,9,74600,222126,1674
74600,5,74600,222047,1753
74600,3,74600,222040,1760
74600,7,74600,222070,1730
74600,6,74600,222134,1666
74600,4,74600,222036,1764
74600,8,74600,222064,1736
74600,1,74600,222104,1696
66800,8,66800,198790,1610
66800,5,66800,198786,1614
66800,4,66800,198824,1576
66800,6,66800,198784,1616
66800,9,66800,198750,1650
66800,7,66800,198836,1564
66800,10,66800,198794,1606
66800,1,66800,198744,1656
66800,3,66800,198792,1608
66800,2,66800,198767,1633
80500,1,80500,239730,1770
80500,4,80500,239749,1751
80500,8,80500,239779,1721
80500,9,80500,239796,1704
80500,7,80500,239716,1784
80500,3,80500,239799,1701
80500,10,80500,239697,1803
80500,2,80500,239693,1807
80500,5,80500,239755,1745
80500,6,80500,239717,1783
76600,3,76600,228129,1671
76600,4,76600,228049,1751
76600,7,76600,228063,1737
76600,5,76600,228044,1756
76600,10,76600,228026,1774
76600,9,76600,228097,1703
76600,2,76600,228081,1719
76600,6,76600,228096,1704
76600,1,76600,228039,1761
76600,8,76600,228099,1701
75600,3,75600,225120,1680
75600,4,75600,225044,1756
75600,10,75600,225063,1737
75600,5,75600,225094,1706
75600,6,75600,225142,1658
75600,2,75600,225100,1700
75600,1,75600,225124,1676
75600,8,75600,225035,1765
75600,7,75600,225046,1754
75600,9,75600,225077,1723
68800,3,68800,204773,1627
68800,10,68800,204677,1723
68800,2,68800,204777,1623
68800,1,68800,204798,1602
68800,7,68800,204760,1640
68800,4,68800,204779,1621
68800,6,68800,204707,1693
68800,9,68800,204739,1661
68800,5,68800,204736,1664
68800,8,68800,204691,1709
71800,8,71800,213753,1647
71800,4,71800,213725,1675
71800,3,71800,213711,1689
71800,10,71800,213728,1672
71800,7,71800,213791,1609
71800,1,71800,213722,1678
71800,5,71800,213772,1628
71800,9,71800,213722,1678
71800,2,71800,213699,1701
71800,6,71800,213733,1667
73700,2,73700,219387,1713
73700,3,73700,219421,1679
73700,9,73700,219388,1712
73700,8,73700,219452,1648
73700,1,73700,219382,1718
73700,5,73700,219425,1675
73700,4,73700,219428,1672
73700,7,73700,219397,1703
73700,10,73700,219401,1699
73700,6,73700,219394,1706
79500,8,79500,236753,1747
79500,2,79500,236762,1738
79500,1,79500,236768,1732
79500,7,79500,236785,1715
79500,4,79500,236784,1716
79500,9,79500,236758,1742
79500,10,79500,236749,1751
79500,6,79500,236695,1805
79500,5,79500,236807,1693
79500,3,79500,236708,1792
69800,1,69800,207744,1656
69800,3,69800,207794,1606
69800,7,69800,207757,1643
69800,5,69800,207693,1707
69800,4,69800,207768,1632
69800,2,69800,207729,1671
69800,9,69800,207735,1665
69800,10,69800,207723,1677
69800,6,69800,207782,1618
69800,8,69800,207763,1637
72700,2,72700,216343,1757
72700,3,72700,216491,1609
72700,7,72700,216384,1716
72700,4,72700,216344,1756
72700,10,72700,216467,1633
72700,9,72700,216427,1673
72700,6,72700,216417,1683
72700,8,72700,216388,1712
72700,5,72700,216426,1674
72700,1,72700,216458,1642
65900,1,65900,196123,1577
65900,6,65900,196170,1530
65900,5,65900,196048,1652
65900,8,65900,196194,1506
65900,3,65900,196093,1607
65900,9,65900,196145,1555
65900,10,65900,196088,1612
65900,4,65900,196044,1656
65900,2,65900,196050,1650
65900,7,65900,196058,1642
66900,6,66900,199139,1561
66900,2,66900,199127,1573
66900,4,66900,199081,1619
66900,3,66900,199056,1644
66900,1,66900,199086,1614
66900,9,66900,199109,1591
66900,10,66900,199081,1619
66900,5,66900,199136,1564
66900,7,66900,199094,1606
66900,8,66900,199073,1627
67900,5,67900,202110,1590
67900,8,67900,202082,1618
67900,4,67900,202082,1618
67900,3,67900,202077,1623
67900,6,67900,202093,1607
67900,10,67900,202055,1645
67900,1,67900,202050,1650
67900,9,67900,202088,1612
67900,2,67900,202102,1598
67900,7,67900,202048,1652
70800,4,70800,210756,1644
70800,9,70800,210738,1662
70800,2,70800,210709,1691
70800,1,70800,210688,1712
70800,8,70800,210704,1696
70800,5,70800,210722,1678
70800,7,70800,210666,1734
70800,10,70800,210786,1614
70800,6,70800,210722,1678
70800,3,70800,210768,1632
78600,2,78600,234125,1675
78600,7,78600,234065,1735
78600,9,78600,234054,1746
78600,1,78600,234059,1741
78600,4,78600,234058,1742
78600,6,78600,234035,1765
78600,5,78600,234026,1774
78600,10,78600,234079,1721
78600,8,78600,234092,1708
78600,3,78600,234056,1744
77600,1,77600,231109,1691
77600,2,77600,231067,1733
